species_code,site_code,id,x,y,genus,species,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,min.minT,max.maxT,aet,pet,aet.pet.ratio,not.hot.precip
NOPU,ARGE125,16943,-71.7,-40.8833,Nothofagus,obliqua,5.530862808,11.37631035,0.522545516,0.01358365,18.39030075,-3.380650043,21.77095032,0.887419224,10.40044022,10.51294041,0.854168475,1279,52.0768013,8.589220047,0.501498818,555.385498,152.3511963,156.1450958,552.7523804,156.6571045,247.272995,62.98160172,0.421546787,87.26535797,236.9954071,229.9062042,82.23742676,0.99332428,1.432621002,0.479900986,0.291443497,1.33187604,0.579735398,0.585986793,1.331192017,-34,184,50.00923033,856,0.058421998,1122.854904
NOPU,ARGE126,16944,-71.55,-40.7167,Nothofagus,obliqua,6.317389011,11.60091019,0.518645108,0.01395929,19.49029922,-2.877419949,22.36771965,1.543126941,11.34504986,11.4511404,1.507146955,1151,48.39279938,7.62417984,0.518093526,509.1972961,134.5536957,137.8300018,505.6299133,157.5534973,248.177002,63.54100037,0.420212388,87.89560699,238.1464996,231.1002045,82.86773682,0.935086727,1.39527297,0.422441989,0.327878088,1.295197964,0.503109574,0.507930815,1.294002056,-29,195,48.62763314,879,0.055321539,1013.169998
NOPU,ARGE127,16945,-71.55,-40.7167,Nothofagus,obliqua,6.317389011,11.60091019,0.518645108,0.01395929,19.49029922,-2.877419949,22.36771965,1.543126941,11.34504986,11.4511404,1.507146955,1151,48.39279938,7.62417984,0.518093526,509.1972961,134.5536957,137.8300018,505.6299133,157.5534973,248.177002,63.54100037,0.420212388,87.89560699,238.1464996,231.1002045,82.86773682,0.935086727,1.39527297,0.422441989,0.327878088,1.295197964,0.503109574,0.507930815,1.294002056,-29,195,48.62763314,879,0.055321539,1013.169998
NOPU,ARGE128,16946,-71.7,-40.6333,Nothofagus,obliqua,7.193029881,11.45059967,0.519112825,0.01355301,20.28059959,-1.777420044,22.05801964,2.547419071,12.10663986,12.22844028,2.517271042,1422,57.84379959,9.901459694,0.497348994,614.8129883,169.2230988,171.9246979,611.9575806,158.4934998,249.8040009,64.23480225,0.419174612,88.5138092,239.4291992,232.3363037,83.50332642,1.020046949,1.489150047,0.482176989,0.29622671,1.375710011,0.587406397,0.593971074,1.375710011,-18,203,51.51455445,869,0.05928027,1250.075302
NOPU,ARGE129,16947,-72.9833,-49.3333,Nothofagus,obliqua,5.359639168,8.709119797,0.472741097,0.01258948,15.42259979,-3,18.42259979,3.392374992,8.936141968,9.740744591,0.818313122,849.0003052,21.71010017,12.00129986,0.178199604,266.2575989,172.5083008,186.3321991,231.2032928,122.7901993,201.7649994,40.54159927,0.466206789,66.16963196,193.2290955,183.4723969,54.3477211,0.953217328,1.105564952,0.700298011,0.151102394,1.098639011,0.738009393,0.738009393,1.082342029,-30,155,21.35350117,678,0.031494839,662.6681061
NOPU,ARGE130,16948,-71.6,-40.75,Nothofagus,obliqua,6.317389011,11.60091019,0.518645108,0.01395929,19.49029922,-2.877419949,22.36771965,1.543126941,11.34504986,11.4511404,1.507146955,1151,48.39279938,7.62417984,0.518093526,509.1972961,134.5536957,137.8300018,505.6299133,157.5534973,248.177002,63.54100037,0.420212388,87.89560699,238.1464996,231.1002045,82.86773682,0.935086727,1.39527297,0.422441989,0.327878088,1.295197964,0.503109574,0.507930815,1.294002056,-29,195,48.62763314,879,0.055321539,1013.169998
NOPU,ARGE131,16949,-72.8667,-50.5833,Nothofagus,obliqua,6.073634148,8.733421326,0.471992612,0.01263141,15.83329964,-2.670000076,18.50329971,5.630523205,7.213602066,10.41643047,1.415483952,744.9996948,17.87360001,11.3125,0.128498405,219.2057037,161.1239929,172.1647034,197.1219025,117.8716965,196.5769958,36.7254982,0.482700795,82.19695282,164.7057037,177.7348022,47.13037872,0.891122818,1.070603013,0.628256977,0.188706204,1.061521053,0.651028693,0.651028693,1.057726026,-27,159,22.08161651,691,0.03195603,572.8349915
NOPU,ARGE132,16950,-72.8833,-49.3833,Nothofagus,obliqua,6.438632011,8.650499344,0.467276305,0.01268747,16.52260017,-1.99000001,18.51259995,4.397052765,9.800782204,10.87250996,1.849800944,831.9998169,21.33819962,11.53829956,0.184424594,263.4404907,168.0574036,181.777298,229.530899,122.1063995,200.9810028,40.10739899,0.468022406,65.60688782,191.9465027,182.5375977,53.78641129,0.925517619,1.104675055,0.650425017,0.179660603,1.09750402,0.683618128,0.683618128,1.081604958,-20,166,21.35602818,677,0.031545093,650.2225189
NOPU,ARGE133,16951,-72.8833,-49.3833,Nothofagus,obliqua,6.438632011,8.650499344,0.467276305,0.01268747,16.52260017,-1.99000001,18.51259995,4.397052765,9.800782204,10.87250996,1.849800944,831.9998169,21.33819962,11.53829956,0.184424594,263.4404907,168.0574036,181.777298,229.530899,122.1063995,200.9810028,40.10739899,0.468022406,65.60688782,191.9465027,182.5375977,53.78641129,0.925517619,1.104675055,0.650425017,0.179660603,1.09750402,0.683618128,0.683618128,1.081604958,-20,166,21.35602818,677,0.031545093,650.2225189
NOPU,ARGE134,16952,-71.4667,-40.8167,Nothofagus,obliqua,4.966846943,11.88335991,0.526262879,0.01435781,18.29999924,-4.280650139,22.58065033,0.042506538,9.919415474,10.18019009,0.02823808,898.9996948,36.94979858,5.279600143,0.556571484,408.2542114,95.52224731,99.38406372,406.9935913,157.381897,247.0399933,63.54100037,0.419287413,78.85595703,239.1459961,230.8262024,82.88822937,0.835589886,1.281008959,0.358972996,0.383624494,1.219455957,0.414253592,0.414253592,1.217576027,-43,183,46.09026334,848,0.054351726,799.6156311
NOPU,ARGE135,16953,-71.4667,-40.8167,Nothofagus,obliqua,4.966846943,11.88335991,0.526262879,0.01435781,18.29999924,-4.280650139,22.58065033,0.042506538,9.919415474,10.18019009,0.02823808,898.9996948,36.94979858,5.279600143,0.556571484,408.2542114,95.52224731,99.38406372,406.9935913,157.381897,247.0399933,63.54100037,0.419287413,78.85595703,239.1459961,230.8262024,82.88822937,0.835589886,1.281008959,0.358972996,0.383624494,1.219455957,0.414253592,0.414253592,1.217576027,-43,183,46.09026334,848,0.054351726,799.6156311
NOPU,ARGE136,16954,-72.7167,-50.5333,Nothofagus,obliqua,4.597886086,9.033468246,0.475138098,0.01299979,14.63230038,-4.380000114,19.01230049,4.163650036,8.103165627,9.037448883,-0.178535804,631.9998779,15.37849998,9.465399742,0.138956606,188.3186035,135.0511932,143.2472992,168.0863953,117.7145996,196.1690063,36.64419937,0.48315981,82.00491333,187.6508942,177.5520935,47.05371094,0.835015774,1.045940995,0.548637986,0.2250292,1.037865996,0.576026618,0.576026618,1.035153031,-44,147,21.94184027,695,0.031570993,488.7525787
NOPU,ARGE137,16955,-71.5333,-40.6833,Nothofagus,obliqua,6.317389011,11.60091019,0.518645108,0.01395929,19.49029922,-2.877419949,22.36771965,1.543126941,11.34504986,11.4511404,1.507146955,1151,48.39279938,7.62417984,0.518093526,509.1972961,134.5536957,137.8300018,505.6299133,157.5534973,248.177002,63.54100037,0.420212388,87.89560699,238.1464996,231.1002045,82.86773682,0.935086727,1.39527297,0.422441989,0.327878088,1.295197964,0.503109574,0.507930815,1.294002056,-29,195,48.62763314,879,0.055321539,1013.169998
NOPU,ARGE138,16956,-71.5333,-40.6833,Nothofagus,obliqua,6.317389011,11.60091019,0.518645108,0.01395929,19.49029922,-2.877419949,22.36771965,1.543126941,11.34504986,11.4511404,1.507146955,1151,48.39279938,7.62417984,0.518093526,509.1972961,134.5536957,137.8300018,505.6299133,157.5534973,248.177002,63.54100037,0.420212388,87.89560699,238.1464996,231.1002045,82.86773682,0.935086727,1.39527297,0.422441989,0.327878088,1.295197964,0.503109574,0.507930815,1.294002056,-29,195,48.62763314,879,0.055321539,1013.169998
NOPU,ARGE139,25370,-71.78,-41.18,Nothofagus,obliqua,5.788929939,11.34401989,0.518909574,0.0137481,18.59029961,-3.270970106,21.8612709,1.029973984,10.71852016,10.81851959,1.029973984,1329,52.05379868,9.094770432,0.48439759,564.4940186,161.6699982,165.7519073,564.4940186,153.4210052,243.6670074,61.35480118,0.423764288,80.72653961,232.3704071,225.2102051,80.72653961,1.008386016,1.431468964,0.50018698,0.283225596,1.340059996,0.600829005,0.606052101,1.340059996,-33,186,48.5039062,773,0.062747615,1163.248093
NOPU,ARGE140,25371,-71.28,-41.25,Nothofagus,obliqua,6.32761097,11.89288044,0.508944273,0.01508277,20,-3.367739916,23.36774063,1.355458975,11.55276966,11.79681015,1.074813008,775.0001221,30.65519905,4.89248991,0.593989313,361.0003967,77.75473785,78.84629059,350.9486084,153.3390045,241.1940002,61.35480118,0.424558699,71.03621674,233.9458008,229.6266022,80.3935318,0.76621753,1.216336966,0.321566999,0.438661993,1.181254029,0.354493588,0.357254505,1.172413945,-34,200,41.11480029,909,0.045230803,696.1538315
NOPU,ARGE141,25372,-71.63,-41.27,Nothofagus,obliqua,5.325572014,11.58495998,0.520106912,0.01421638,18.39999962,-3.874190092,22.2741909,0.40617919,10.23598003,10.49098015,0.40617919,1083,42.99629974,7.164820194,0.512512922,471.372406,125.4263992,129.6799927,471.372406,153.6156006,243.1029968,61.36349869,0.424151391,80.56931305,234.2805023,225.7140045,80.56931305,0.914421797,1.340481043,0.421471,0.333485186,1.267343044,0.493023098,0.496220112,1.267498016,-39,184,46.24267934,824,0.056119756,953.3200073
FICU,ARGE142,25373,-71.8,-41.1,Fitzroya,cupressoides,6.338881016,11.3273201,0.515786409,0.01369985,19.19029999,-2.770970106,21.96126938,1.72518599,11.26603985,11.37372971,1.601737022,1384,55.76259995,9.762339592,0.483584315,592.6557007,171.9160004,175.1737976,587.0994873,154.5912018,244.7890015,61.92259979,0.423280388,92.16284943,234.1063995,227.0160065,81.14401245,1.025485039,1.46994698,0.514361024,0.275744796,1.360445023,0.621385515,0.627333522,1.358000994,-28,192,49.25656826,880,0.055973373,1208.826202
NOPU,ARGE143,25374,-71.8,-41.12,Nothofagus,obliqua,6.338881016,11.3273201,0.515786409,0.01369985,19.19029999,-2.770970106,21.96126938,1.72518599,11.26603985,11.37372971,1.601737022,1384,55.76259995,9.762339592,0.483584315,592.6557007,171.9160004,175.1737976,587.0994873,154.5912018,244.7890015,61.92259979,0.423280388,92.16284943,234.1063995,227.0160065,81.14401245,1.025485039,1.46994698,0.514361024,0.275744796,1.360445023,0.621385515,0.627333522,1.358000994,-28,192,49.25656826,880,0.055973373,1208.826202
FICU,ARGE144,25375,-71.78,-41.17,Fitzroya,cupressoides,5.788929939,11.34401989,0.518909574,0.0137481,18.59029961,-3.270970106,21.8612709,1.029973984,10.71852016,10.81851959,1.029973984,1329,52.05379868,9.094770432,0.48439759,564.4940186,161.6699982,165.7519073,564.4940186,153.4210052,243.6670074,61.35480118,0.423764288,80.72653961,232.3704071,225.2102051,80.72653961,1.008386016,1.431468964,0.50018698,0.283225596,1.340059996,0.600829005,0.606052101,1.340059996,-33,186,48.5039062,773,0.062747615,1163.248093
PHAS,AUSL001,3130,146,-41.58,Phyllocladus,aspleniifolius,6.877954006,8.184069633,0.476175189,0.01061437,17.10000038,-0.087096803,17.18709946,3.200743914,10.82493973,10.85235977,3.189702034,2186,61.3146019,20.94050026,0.289527297,738.3596802,331.1469116,332.3790894,736.65979,140.6067963,223.848999,59.8022995,0.40844211,80.29971313,197.4700012,203.1504974,76.02333832,1.279122949,1.523908019,0.999849021,0.127762303,1.473315954,1.055189013,1.055189013,1.473315954,-1,171,61.2068022,764,0.080113615,1853.620911
PHAS,AUSL005,3834,146.07,-42.77,Phyllocladus,aspleniifolius,9.655615807,8.187662125,0.488862604,0.01000684,19.20000076,2.451610088,16.7483902,6.527409077,13.22356987,13.37432003,6.088784218,2253,57.18149948,22.1060009,0.228137299,716.5167847,379.6021118,387.8843994,683.5490723,136.5227051,220.3820038,56.30099869,0.419670492,93.80879211,186.7622986,199.2111969,72.28148651,1.275324941,1.472249985,0.99219501,0.110956103,1.437489986,1.074138045,1.076285958,1.42197001,24,192,57.38218312,781,0.073472706,1865.115601
PHAS,AUSL010,3826,146.27,-42.67,Phyllocladus,aspleniifolius,9.69640255,8.520583153,0.491511196,0.01034703,19.5,2.164520025,17.33547974,6.484002113,13.3681097,13.53127003,5.984442234,1841,46.87680054,18.19070053,0.233005106,589.9807129,306.3551941,312.0375061,558.260498,137.7064972,222.5330048,56.48389816,0.420845389,94.45635986,188.6600952,201.2655029,72.6456604,1.185168982,1.368051052,0.889402986,0.117712103,1.338369012,0.982441485,0.982441485,1.324252009,21,195,56.57146262,815,0.069412838,1528.962494
PHAS,AUSL011,3824,147.27,-43.42,Phyllocladus,aspleniifolius,11.15258026,7.783265114,0.506255329,0.009309296,19.60000038,4.225810051,15.37419033,8.058936119,14.38066006,14.61594009,7.77692318,982.9998779,25.28190041,13.36569977,0.167689398,297.2933044,190.4781952,196.434494,290.7349854,130.8233032,209.6670074,54.41939926,0.414559394,84.88131714,169.9409027,189.0507965,70.10717773,0.956112623,1.146857023,0.64389199,0.166851997,1.111521006,0.709233701,0.744285107,1.112357974,42,196,59.42172306,781,0.076084152,786.5653839
PHAS,AUSL012,3827,147.27,-43.37,Phyllocladus,aspleniifolius,11.15258026,7.783265114,0.506255329,0.009309296,19.60000038,4.225810051,15.37419033,8.058936119,14.38066006,14.61594009,7.77692318,982.9998779,25.28190041,13.36569977,0.167689398,297.2933044,190.4781952,196.434494,290.7349854,130.8233032,209.6670074,54.41939926,0.414559394,84.88131714,169.9409027,189.0507965,70.10717773,0.956112623,1.146857023,0.64389199,0.166851997,1.111521006,0.709233701,0.744285107,1.112357974,42,196,59.42172306,781,0.076084152,786.5653839
PHAS,AUSL013,3831,145.98,-42.2,Phyllocladus,aspleniifolius,8.62093544,8.902347565,0.498775899,0.01036138,18.89999962,1.051609993,17.84839058,5.385488987,12.42959023,12.47325993,4.940620899,2364,58.27510071,24.17910004,0.216476604,729.5115967,401.9198914,405.6116943,710.4050903,137.3233032,220.1629944,57.63740158,0.414388895,94.89732361,193.7169952,199.3726044,73.49897003,1.298208952,1.484413981,1.011080027,0.110594504,1.451899052,1.090129972,1.090129972,1.443817973,10,189,59.30959923,802,0.073952119,1958.388306
PHAS,AUSL014,3837,147.27,-43.42,Phyllocladus,aspleniifolius,11.15258026,7.783265114,0.506255329,0.009309296,19.60000038,4.225810051,15.37419033,8.058936119,14.38066006,14.61594009,7.77692318,982.9998779,25.28190041,13.36569977,0.167689398,297.2933044,190.4781952,196.434494,290.7349854,130.8233032,209.6670074,54.41939926,0.414559394,84.88131714,169.9409027,189.0507965,70.10717773,0.956112623,1.146857023,0.64389199,0.166851997,1.111521006,0.709233701,0.744285107,1.112357974,42,196,59.42172306,781,0.076084152,786.5653839
PHAS,AUSL015,3133,146.53,-42.2,Phyllocladus,aspleniifolius,7.639082909,9.458060265,0.491838813,0.01152819,18.70000076,-0.529999971,19.22999954,4.364441872,11.81221962,11.88269997,3.545433998,999.9998779,23.2635994,11.05599976,0.190301999,299.9112854,177.4895935,179.295105,286.2868958,139.2899017,221.9989929,58.3973999,0.411162615,103.6008987,195.660202,201.3497009,74.78093719,0.960173011,1.135862947,0.564296007,0.195892096,1.121430039,0.662017703,0.694281876,1.119202971,-6,187,55.58791228,809,0.068711882,820.7047729
PHAS,AUSL016,3838,146.1,-42.2,Phyllocladus,aspleniifolius,7.470108032,8.817643166,0.491277695,0.01070515,17.89999962,-0.048387099,17.94838905,4.14369297,11.38498974,11.43747044,3.703001976,1970,48.23139954,20.03389931,0.218245804,609.4962769,332.0227051,336.1304932,587.6729736,139.0507965,222.9309998,58.13769913,0.414692312,95.9079895,196.2561035,201.9906006,74.21798706,1.227692008,1.387588024,0.971917987,0.103285,1.362797022,1.042075992,1.042075992,1.353389025,-1,179,58.30819587,754,0.077331825,1633.869507
PHAS,AUSL018,3842,145.42,-41.78,Phyllocladus,aspleniifolius,10.66501999,8.42269516,0.511666775,0.009220161,20,3.538710117,16.46129036,7.59416914,14.15528011,14.16594982,7.415063858,2140,55.83409882,20.02449989,0.2651335,697.0773926,338.449707,340.8924866,690.7838135,137.0520935,219.2290039,58.64099884,0.410018712,88.84741211,192.9143982,198.4542999,74.05330658,1.249569058,1.455328941,0.953729987,0.125909194,1.424831986,1.031378031,1.031378031,1.424041986,35,200,63.64330875,808,0.078766471,1799.107513
PHAS,AUSL019,3851,148,-41.18,Phyllocladus,aspleniifolius,10.06099033,9.239028931,0.503533483,0.01075996,20.20000076,1.851609945,18.34839058,6.207546234,14.0206604,14.03977013,6.190546036,1253,34.64360046,13.58269978,0.256548196,415.3085938,208.5854034,208.7041931,414.9595032,139.4147034,215.9069977,61.03099823,0.392187387,82.13707733,191.5834961,196.9364929,77.7798996,1.028113961,1.244125962,0.636397004,0.179276004,1.212726951,0.746293128,0.760965824,1.213124037,18,202,63.84814816,868,0.073557774,1044.295807
PHAS,AUSL020,3850,147.28,-43.47,Phyllocladus,aspleniifolius,11.15258026,7.783265114,0.506255329,0.009309296,19.60000038,4.225810051,15.37419033,8.058936119,14.38066006,14.61594009,7.77692318,982.9998779,25.28190041,13.36569977,0.167689398,297.2933044,190.4781952,196.434494,290.7349854,130.8233032,209.6670074,54.41939926,0.414559394,84.88131714,169.9409027,189.0507965,70.10717773,0.956112623,1.146857023,0.64389199,0.166851997,1.111521006,0.709233701,0.744285107,1.112357974,42,196,59.42172306,781,0.076084152,786.5653839
PHAS,AUSL025,13734,147.88,-41.15,Phyllocladus,aspleniifolius,12.05793953,9.266844749,0.510978818,0.01036875,21.79999924,3.664520025,18.13548088,8.387544632,15.88728046,15.90019035,8.289651871,1073,30.32010078,11.27999973,0.266118705,353.7789917,171.6912994,172.7828979,352.8729858,139.0626068,214.951004,61.13190079,0.390540212,87.45741272,190.7727966,196.0879974,77.87120819,0.940648973,1.194087029,0.512009025,0.237257302,1.158627033,0.599492371,0.62421447,1.15832901,36,218,64.82087194,938,0.069105407,900.2171021
PHAS,AUSL026,13735,148,-41.2,Phyllocladus,aspleniifolius,10.06099033,9.239028931,0.503533483,0.01075996,20.20000076,1.851609945,18.34839058,6.207546234,14.0206604,14.03977013,6.190546036,1253,34.64360046,13.58269978,0.256548196,415.3085938,208.5854034,208.7041931,414.9595032,139.4147034,215.9069977,61.03099823,0.392187387,82.13707733,191.5834961,196.9364929,77.7798996,1.028113961,1.244125962,0.636397004,0.179276004,1.212726951,0.746293128,0.760965824,1.213124037,18,202,63.84814816,868,0.073557774,1044.295807
PHAS,AUSL027,13736,147.9,-41.3,Phyllocladus,aspleniifolius,10.06099033,9.239028931,0.503533483,0.01075996,20.20000076,1.851609945,18.34839058,6.207546234,14.0206604,14.03977013,6.190546036,1253,34.64360046,13.58269978,0.256548196,415.3085938,208.5854034,208.7041931,414.9595032,139.4147034,215.9069977,61.03099823,0.392187387,82.13707733,191.5834961,196.9364929,77.7798996,1.028113961,1.244125962,0.636397004,0.179276004,1.212726951,0.746293128,0.760965824,1.213124037,18,202,63.84814816,868,0.073557774,1044.295807
PHAS,AUSL028,13737,145.7,-41.55,Phyllocladus,aspleniifolius,8.557965279,8.461187363,0.489816695,0.01028651,18.60000038,1.325809956,17.2741909,5.042929173,12.41742992,12.43840027,4.957320213,2063,56.85469818,20.01790047,0.288739711,695.1240234,310.8121033,312.6676025,691.2050781,140.3175964,223.9190063,59.57099915,0.409425706,85.20857239,197.4241028,203.0977936,75.77124023,1.244474053,1.473371029,0.958836973,0.129848599,1.432739019,1.020287991,1.020287991,1.432090998,13,186,62.25515771,773,0.080537073,1750.332397
PHAS,AUSL029,13738,145.5,-41.4,Phyllocladus,aspleniifolius,9.125613213,8.02905941,0.492580414,0.009741584,18.60000038,2.299999952,16.29999924,5.738736153,12.82301998,12.82686043,5.731289864,2021,56.38240051,18.17329979,0.308431,688.2471924,290.6500854,291.8077087,687.1860962,138.7297058,221.0070038,59.70159912,0.406567186,79.61376953,194.7612,200.3347931,75.43360901,1.233504057,1.468603969,0.915840983,0.139551401,1.429010987,0.991517425,0.991517425,1.429010987,23,186,64.59268425,787,0.082074567,1729.192291
